t,y_euler,y_exact,error
2.16,0.19623332343972333,0.1955047177830664,0.0007286056566569166
2.165,0.19247366109127165,0.19174770947048436,0.0007259516207872851
2.17,0.18871204728576937,0.18798877622351723,0.0007232710622521454
2.1750000000000003,0.1849485617614935,0.18422799770735815,0.000720564054135342
2.18,0.18118328437502315,0.18046545370469352,0.0007178306703296278
2.185,0.17741629509888585,0.17670122411335165,0.0007150709855341941
2.19,0.17364767401920225,0.17293538894395147,0.0007122850752507848
2.195,0.16987750133333013,0.16916802831755012,0.0007094730157800044
2.2,0.16610585734750716,0.1653992224632891,0.0007066348842180714
2.205,0.1623328224744929,0.16162905171604025,0.0007037707584526542
2.21,0.1585584772312097,0.15785759651404935,0.0007008807171603459
2.215,0.15478290223638286,0.1540849373965803,0.0006979648398025562
2.22,0.15100617820817996,0.15031115500155742,0.0006950232066225415
2.225,0.14722838596184942,0.14653633006320915,0.0006920558986402703
2.23,0.14344960640735832,0.14276054340970723,0.0006890629976510909
2.235,0.1396699205470296,0.13898387596080897,0.0006860445862206244
2.24,0.13588940947317865,0.13520640872549647,0.0006830007476821831
2.245,0.13210815436574935,0.13142822279961752,0.0006799315661318306
2.25,0.12832623648994954,0.1276493993635232,0.0006768371264263273
2.255,0.12454373719388609,0.1238700196797073,0.0006737175141787871
2.2600000000000002,0.12076073790619958,0.12009016509044398,0.0006705728157555962
2.265,0.11697732013369858,0.11630991701542728,0.0006674031182712925
2.27,0.1131935654589936,0.11252935694940659,0.0006642085095870109
2.275,0.10940955553813093,0.10874856645982509,0.0006609890783058486
2.2800000000000002,0.10562537209822609,0.10496762718445665,0.0006577449137694369
2.285,0.10184109693509723,0.1011866208290439,0.0006544761060533338
2.29,0.09805681191089845,0.0974056291649332,0.0006511827459652481
2.295,0.09427259895175302,0.09362473402671292,0.0006478649250400981
2.3000000000000003,0.0904885400453866,0.08984401730984964,0.0006445227355369593
2.305,0.08670471723876055,0.0860635609683264,0.0006411562704341511
2.31,0.08292121263570532,0.08228344701227783,0.0006377656234274887
2.315,0.07913810839455399,0.07850375750562849,0.0006343508889254945
2.32,0.07535548672577605,0.07472457456373024,0.0006309121620458047
2.325,0.0715734298896114,0.07094598035099967,0.0006274495386117407
2.33,0.0677920201937047,0.06716805707855697,0.0006239631151477298
2.335,0.06401133999073999,0.06339088700186292,0.000620452988877071
2.34,0.06023147167607586,0.0596145524183586,0.0006169192577172578
2.345,0.056452497685380965,0.05583913566510416,0.0006133620202768073
2.35,0.05267450049227015,0.05206471911641998,0.0006097813758501672
2.355,0.048897562605941025,0.04829138518152502,0.0006061774244160018
2.36,0.04512176656881129,0.04451921630217907,0.0006025502666322236
2.365,0.04134719495415663,0.040748294950323796,0.0005989000038328363
2.37,0.037573930363749376,0.03697870362572663,0.0005952267380227444
2.375,0.03380205542549791,0.03321052485362176,0.0005915305718761504
2.38,0.030031652791086962,0.029443841182355573,0.0005878116087313888
2.3850000000000002,0.026262805133618686,0.025678735181030733,0.0005840699525879525
2.39,0.02249559514525473,0.02191528943715361,0.0005803057081011191
2.395,0.01873010553485927,0.018153586554279018,0.0005765189805802505
2.4,0.01496641902564307,0.014393709149659067,0.0005727098759840017
2.4050000000000002,0.011204618352808626,0.01063573985189193,0.0005688785009166954
2.41,0.007444786261196441,0.006879761298573012,0.0005650249626234297
2.415,0.003687005502932496,0.003125856133944338,0.0005611493689881581
2.42,-0.00006864116492305604,-0.0006258929934519347,0.0005572518285288787
2.4250000000000003,-0.0038220709827258953,-0.004375403433119748,0.000553332450393853
2.43,-0.007573201190596205,-0.008122592534953205,0.0005493913443569993
2.435,-0.011321949030765943,-0.011867377651581822,0.0005454286208158785
2.44,-0.01506823174992468,-0.015609676140711001,0.000541444390786322
2.445,-0.018811966601563927,-0.019349405367463185,0.0005374387658992584
2.45,-0.022553070848319933,-0.023086482706716635,0.0005334118583967019
2.455,-0.02629146176431487,-0.026820825545442073,0.0005293637811272026
2.46,-0.030027056637496368,-0.030552351285039803,0.0005252946475434346
2.465,-0.03375977277197535,-0.034280977343672484,0.0005212045716971314
2.47,-0.03748952749036212,-0.038006621158597965,0.0005170936682358448
2.475,-0.04121623813610063,-0.041729200188498725,0.0005129620523980916
2.48,-0.04493982207580092,-0.04544863191581171,0.000508809840010789
2.485,-0.04866019670156957,-0.049164833849054075,0.000504637147484506
2.49,-0.052377279433338315,-0.05287772352514848,0.0005004440918101663
2.495,-0.05609098772119055,-0.05658721851174404,0.000496230790553491
2.5,-0.05980123904768578,-0.06029323640953923,0.0004919973618534509
2.505,-0.06350795093018202,-0.06399569485459883,0.0004877439244168058
2.5100000000000002,-0.06721104092315595,-0.06769451152067091,0.0004834705975149539
2.515,-0.07091042662052091,-0.07138960412149939,0.0004791775009784782
2.52,-0.07460602565794255,-0.07508089041313781,0.00047486475519525895
2.525,-0.0782977557151523,-0.07876828819625767,0.0004705324811053735
2.5300000000000002,-0.08198553451825825,-0.0824517153184558,0.0004661808001975437
2.535,-0.08566927984205387,-0.08613108967655782,0.00046180983450394564
2.54,-0.089348909512324,-0.08980632921892226,0.0004574197065982527
2.545,-0.0930243414081485,-0.09347735194773893,0.0004530105395904316
2.5500000000000003,-0.09669549346420318,-0.09714407592132632,0.00044858245712313394
2.555,-0.10036228367305829,-0.1008064192564248,0.00044413558336652004
2.56,-0.10402463008747403,-0.10446430013049067,0.00043967004301663504
2.565,-0.1076824508226937,-0.1081176367839829,0.00043518596128919174
2.57,-0.11133566405873373,-0.11176634752265069,0.00043068346391696155
2.575,-0.11498418804267106,-0.11541035071981623,0.0004261626771451671
2.58,-0.11862794109092764,-0.11904956481865449,0.000421623727726847
2.585,-0.12226684159155188,-0.12268390833447215,0.00041706674292027457
2.59,-0.1259008080064972,-0.12631329985698123,0.00041249185048403136
2.595,-0.12952975887389753,-0.12993765805257088,0.00040789917867334324
2.6,-0.13315361281033972,-0.13355690166657463,0.00040328885623491795
2.605,-0.13677228851313275,-0.13717094952553743,0.000398661012404683
2.61,-0.14038570476257387,-0.14077972053947646,0.00039401577690259537
2.615,-0.14399378042421132,-0.1443831337041405,0.0003893532799291721
2.62,-0.14759643445110399,-0.14798110810326412,0.0003846736521601335
2.625,-0.15119358588607748,-0.15157356291082186,0.0003799770247443768
2.63,-0.154785153863977,-0.15516041739327546,0.00037526352929845297
2.6350000000000002,-0.1583710576139167,-0.15874159091181977,0.00037053329790306955
2.64,-0.16195121646152547,-0.1623170029246236,0.00036578646309812224
2.645,-0.16552554983118925,-0.16588657298906934,0.000361023157880086
2.65,-0.1690939772482898,-0.16945022076398683,0.00035624351569701895
2.6550000000000002,-0.1726564183414398,-0.1730078660118845,0.0003514476704447045
2.66,-0.17621279284471403,-0.17655942860117574,0.00034663575646171063
2.665,-0.17976302059987723,-0.18010482850840417,0.00034180790852694765
2.67,-0.18330702155860773,-0.18364398582046199,0.00033696426185425565
2.6750000000000003,-0.18684471578471756,-0.18717682073680666,0.00033210495208910173
2.68,-0.19037602345636848,-0.1907032535716715,0.0003272301153030288
2.685,-0.1939008648682841,-0.19422320475627564,0.0003223398879915462
2.69,-0.19741916043395802,-0.19773659484102682,0.00031743440706880066
2.695,-0.20093083068785794,-0.20124334449772138,0.00031251380986344057
2.7,-0.20443579628762565,-0.20474337452174085,0.00030757823411520224
2.705,-0.20793397801627284,-0.2082366058342422,0.00030262781796935867
2.71,-0.21142529678437277,-0.21172295948434716,0.0002976626999743881
2.715,-0.21490967363224775,-0.21520235665132437,0.0002926830190766172
2.72,-0.21838702973215215,-0.21867471864676888,0.00028768891461672386
2.725,-0.22185728639045119,-0.22213996691677557,0.00028268052632438034
2.73,-0.22532036504979533,-0.22559802304411114,0.00027765799431581084
2.735,-0.2287761872912902,-0.22904880875037875,0.0002726214590885456
2.74,-0.23222467483666207,-0.23249224589818,0.00026757106151792387
2.745,-0.23566574955041866,-0.23592825649327004,0.000262506942851376
2.75,-0.23909933344200557,-0.23935676268671213,0.00025742924470656403
2.755,-0.24252534866795786,-0.24277768677702335,0.0002523381090654975
2.7600000000000002,-0.2459437175340471,-0.24619095121231832,0.00024723367827123033
2.765,-0.24935436249742352,-0.24959647859244627,0.0002421160950227541
2.77,-0.25275720616875363,-0.25299419167112536,0.00023698550237172267
2.775,-0.25615217131435275,-0.25638401335807093,0.00023184204371817785
2.7800000000000002,-0.25953918085831273,-0.25976586672111895,0.0002266858628062196
2.785,-0.26291815788462486,-0.2631396749883437,0.00022151710371881572
2.79,-0.2662890256392977,-0.266505361550173,0.00021633591087533155
2.795,-0.26965170753246986,-0.2698628499614963,0.000211142429026423
2.8000000000000003,-0.27300612714051786,-0.27321206394376785,0.0002059368032499842
2.805,-0.2763522082081586,-0.2765529273871046,0.000200719178945985
2.81,-0.27968987465054684,-0.2798853643523812,0.00019548970183436154
2.815,-0.2830190505553676,-0.28320929907331654,0.00019024851794896547
2.82,-0.28633966018492296,-0.2865246559585569,0.0001849957736339558
2.825,-0.28965162797821387,-0.28983135959375406,0.00017973161554019068
2.83,-0.2929548785530164,-0.2931293347436358,0.00017445619061939865
2.835,-0.2962493367079525,-0.2964185063540743,0.00016916964612179175
2.84,-0.2995349274245558,-0.2996987995541466,0.0001638721295907919
2.845,-0.30281157586933116,-0.3029701396581904,0.00015856378885925615
2.85,-0.30607920739580935,-0.3062324521678538,0.00015324477204442521
2.855,-0.30933774754659576,-0.3094856627741405,0.00014791522754475928
2.86,-0.31258712205541356,-0.31272969735944905,0.00014257530403549712
2.865,-0.31582725684914126,-0.3159644819996052,0.00013722515046393768
2.87,-0.3190580780498443,-0.31918994296588926,0.00013186491604494366
2.875,-0.3222795119768013,-0.32240600672705905,0.00012649475025772183
2.88,-0.3254914851485239,-0.32561259995136504,0.00012111480284116016
2.8850000000000002,-0.3286939242847711,-0.3288096495085608,0.00011572522378966443
2.89,-0.33188675630855796,-0.33199708247190546,0.00011032616334749612
2.895,-0.3350699083481574,-0.3351748261201646,0.00010491777200716257
2.9,-0.3382433077390971,-0.3383428079396004,0.00009950020050331077
2.9050000000000002,-0.34140688202614955,-0.34150095562595856,0.00009407359980900809
2.91,-0.34456055896531645,-0.34464919708644726,0.00008863812113080183
2.915,-0.3477042665258066,-0.3477874604417125,0.0000831939159058881
2.92,-0.350837932892008,-0.3509156740278049,0.00007774113579689379
2.9250000000000003,-0.35396148646545333,-0.35403376639814105,0.00007227993268771327
2.93,-0.35707485586677956,-0.3571416663254585,0.00006681045867895641
2.935,-0.36017796993768075,-0.36023930280376526,0.00006133286608450694
2.94,-0.36327075774285483,-0.36332660505028164,0.000055847307426803994
2.945,-0.36635314857194395,-0.3664035025073767,0.000050353935432734254
2.95,-0.3694250719414683,-0.3694699248444973,0.00004485290302902456
2.955,-0.3724864575967532,-0.37252580196009116,0.000039344363337967536
2.96,-0.3755372355138502,-0.37557106398352386,0.00003382846967364683
2.965,-0.378577335901451,-0.3786056412769887,0.00002830537553771828
2.97,-0.38160668920279506,-0.38162946443740964,0.00002277523461458042
2.975,-0.3846252260975705,-0.38464246429833776,0.000017238200767266676
2.98,-0.38763287750380826,-0.38764457193184165,0.000011694428033393045
2.985,-0.39062957457976943,-0.3906357186503905,0.000006144070621050268
2.99,-0.3936152487258258,-0.3936158360087302,0.0000005872829043629402
2.995,-0.39658983158633365,-0.39658485580575215,-0.000004975780581506495
3,-0.3995532550515006,-0.3995427100863571,-0.000010544965143466367
3.005,-0.4025054512592453,-0.40248933114331037,-0.000016120115934936674
3.0100000000000002,-0.4054463525970507,-0.40542465151908996,-0.00002170107796073406
3.015,-0.40837589170380956,-0.4083486040077282,-0.00002728769608134618
3.02,-0.41129400147166356,-0.4112611216566472,-0.00003287981501637338
3.025,-0.41420061504783495,-0.4141621377684856,-0.000038477279349358184
3.0300000000000002,-0.41709566583645097,-0.41705158590291913,-0.00004407993353183759
3.035,-0.4199790875003615,-0.41992939987847316,-0.000049687621888339084
3.04,-0.422850813962949,-0.4227955137743296,-0.00005530018861937824
3.045,-0.4257107794099315,-0.42564986193212495,-0.000060917477806565756
3.0500000000000003,-0.4285589182911583,-0.4284923789577418,-0.00006653933341649321
3.055,-0.4313951653223978,-0.431322999723092,-0.00007216559930578459
3.06,-0.43421945548711877,-0.4341416593678945,-0.00007779611922426044
3.065,-0.4370317240382634,-0.43694829330144386,-0.00008343073681954527
3.0700000000000003,-0.43983190650001347,-0.439742837204372,-0.00008906929564145294
3.075,-0.4426199386695485,-0.4425252270304017,-0.00009471163914681613
3.08,-0.4453957566187968,-0.4452953990080942,-0.00010035761070265048
3.085,-0.44815929669617854,-0.44805328964258767,-0.00010600705359087303
3.09,-0.4509104955283415,-0.45079883571732865,-0.00011165981101285416
3.095,-0.45364929002188886,-0.453531974295796,-0.00011731572609285923
3.1,-0.4563756173650995,-0.4562526427232156,-0.0001229746418839328
3.105,-0.4590894150296404,-0.45896077862827045,-0.00012863640136995258
3.11,-0.46179062077227134,-0.4616563199247997,-0.00013430084747162452
3.115,-0.46447917263654165,-0.46433920481349217,-0.00013996782304948052
3.12,-0.4671550089544792,-0.46700937178356977,-0.00014563717090942951
3.125,-0.46981806834827144,-0.46966675961446563,-0.00015130873380581056
3.13,-0.4724682897319385,-0.47231130737749233,-0.00015698235444616682
3.1350000000000002,-0.47510561231299825,-0.47494295443750306,-0.00016265787549518684
3.14,-0.47772997559412345,-0.4775616404545434,-0.00016833513958003365
3.145,-0.4803413193747905,-0.4801673053854979,-0.00017401398929262069
3.15,-0.48293958375292073,-0.4827598894857252,-0.00017969426719555148
3.1550000000000002,-0.48552470912651285,-0.4853393333106877,-0.00018537581582517282
3.16,-0.4880966361952676,-0.48790557771757037,-0.00019105847769723683
3.165,-0.49065530596220425,-0.4904585638668949,-0.0001967420953093435
3.17,-0.49320065973526855,-0.492998233224122,-0.0002024265111465473
3.1750000000000003,-0.4957326391289326,-0.4955245275612482,-0.0002081115676844103
3.18,-0.4982511860657865,-0.4980373889583915,-0.00021379710739499735
3.185,-0.5007562427781211,-0.5005367598053724,-0.0002194829727487635
3.19,-0.5032477518095033,-0.5030225828032825,-0.0002251690062208267
3.1950000000000003,-0.5057256560163419,-0.5054948009660485,-0.00023085505029341036
3.2,-0.5081898985694455,-0.5079533576219836,-0.00023654094746194954
3.205,-0.5106404229555721,-0.5103981964153343,-0.00024222654023775547
3.21,-0.5130771729789695,-0.512829261307817,-0.0002479116711524565
3.215,-0.5155000927629078,-0.5152464965801452,-0.0002535961827625499
3.22,-0.5179091267512028,-0.5176498468335492,-0.0002592799176536209
3.225,-0.5203042197097313,-0.5200392569912865,-0.00026496271844478336
3.23,-0.5226853167279367,-0.5224146723001449,-0.00027064442779178854
3.235,-0.5250523632203274,-0.5247760383319352,-0.0002763248883922431
3.24,-0.527405304927965,-0.5271233009849761,-0.0002820039429889398
3.245,-0.5297440879199443,-0.5294564064855688,-0.00028768143437551963
3.25,-0.532068658594865,-0.5317753013894664,-0.0002933572053985811
3.255,-0.5343789636822933,-0.53407993258333,-0.0002990310989633427
3.2600000000000002,-0.5366749502442163,-0.5363702472861791,-0.00030470295803719516
3.265,-0.5389565656764856,-0.5386461930508316,-0.0003103726256540318
3.27,-0.5412237577102537,-0.5409077177653352,-0.000316039944918467
3.275,-0.5434764744133997,-0.5431547696543899,-0.0003217047590098332
3.2800000000000002,-0.5457146641919479,-0.5453872972807621,-0.0003273669111858446
3.285,-0.5479382757914756,-0.5476052495466873,-0.00033302624478825926
3.29,-0.5501472582985126,-0.5498085756952678,-0.00033868260324487753
3.295,-0.5523415611419322,-0.5519972253118568,-0.00034433583007542623
3.3000000000000003,-0.5545211340943316,-0.5541711483254368,-0.0003499857688947783
3.305,-0.5566859272734043,-0.5563302950099864,-0.0003556322634178377
3.31,-0.5588358911433028,-0.5584746159858405,-0.0003612751574623152
3.315,-0.5609709765159923,-0.5606040622210382,-0.00036691429495405714
3.3200000000000003,-0.5630911345525949,-0.5627185850326643,-0.00037254951993059837
3.325,-0.5651963167647245,-0.5648181360881788,-0.0003781806765457141
3.33,-0.5672864750158126,-0.5669026674067399,-0.00038380760907275047
3.335,-0.5693615615224248,-0.568972131360515,-0.0003894301619097318
3.34,-0.571421528855567,-0.5710264806759849,-0.00039504817958202487
3.345,-0.5734663299419837,-0.5730656684352362,-0.00040066150674744616
3.35,-0.5754959180654454,-0.5750896480772445,-0.00040626998820092464
3.355,-0.5775102468680279,-0.5770983733991507,-0.00041187346887716636
3.36,-0.5795092703513803,-0.5790917985575256,-0.0004174717938547623
3.365,-0.5814929428779855,-0.5810698780696238,-0.0004230648083616284
3.37,-0.5834612191724093,-0.5830325668146313,-0.00042865235777800326
3.375,-0.5854140543225416,-0.584979820034901,-0.00043423428764055583
3.38,-0.5873514037808261,-0.5869115933371799,-0.0004398104436461603
3.3850000000000002,-0.5892732233654823,-0.5888278426938254,-0.000445380671656892
3.39,-0.5911794692617162,-0.5907285244440127,-0.00045094481770346917
3.395,-0.5930700980229224,-0.5926135952949336,-0.00045650272798880565
3.4,-0.5949450665718758,-0.5944830123229832,-0.00046205424889267377
3.4050000000000002,-0.5968043322019138,-0.5963367329749383,-0.0004675992269754792
3.41,-0.5986478525781085,-0.5981747150691261,-0.0004731375089823686
3.415,-0.6004755857384297,-0.5999969167965825,-0.00047866894184722675
3.42,-0.6022874900948975,-0.6018032967222016,-0.0004841933726958958
3.4250000000000003,-0.6040835244347245,-0.603593813785873,-0.0004897106488515046
3.43,-0.6058636479214496,-0.6053684273036121,-0.0004952206178375773
3.435,-0.6076278200960608,-0.6071270969686787,-0.0005007231273820301
3.44,-0.6093760008781077,-0.6088697828526866,-0.0005062180254211679
3.4450000000000003,-0.6111081505668056,-0.610596445406702,-0.0005117051601035705
3.45,-0.6128242298421276,-0.612307045462333,-0.000517184379794533
3.455,-0.6145241997658885,-0.614001544232809,-0.000522655533079508
3.46,-0.6162080217828173,-0.6156799033140494,-0.0005281184687678797
3.465,-0.6178756577216207,-0.617342084685723,-0.0005335730358976276
3.47,-0.6195270697960353,-0.6189880507122973,-0.0005390190837379905
3.475,-0.621162220605871,-0.6206177641440761,-0.0005444564617949066
3.48,-0.6227810731380432,-0.6222311881182295,-0.0005498850198136784
3.485,-0.6243835907675954,-0.6238282861598118,-0.0005553046077836354
3.49,-0.6259697372587114,-0.6254090221827707,-0.0005607150759406876
3.495,-0.6275394767657175,-0.6269733604909439,-0.0005661162747736537
3.5,-0.6290927738340742,-0.6285212657790488,-0.0005715080550254825
3.505,-0.6306295934013578,-0.6300527031336591,-0.0005768902676986931
3.5100000000000002,-0.6321499007982316,-0.6315676380341728,-0.0005822627640588163
3.515,-0.633653661749407,-0.6330660363537688,-0.0005876253956381694
3.52,-0.6351408423745939,-0.6345478643603542,-0.0005929780142397423
3.525,-0.6366114091894416,-0.6360130887175007,-0.0005983204719408608
3.5300000000000002,-0.638065329106468,-0.6374616764853709,-0.0006036526210970727
3.535,-0.6395025694359795,-0.638893595121633,-0.0006089743143464776
3.54,-0.6409230978869805,-0.6403088124823683,-0.0006142854046122803
3.545,-0.6423268825680717,-0.6417072968229638,-0.0006195857451078979
3.5500000000000003,-0.6437138919883382,-0.6430890167989983,-0.0006248751893398463
3.555,-0.6450840950582278,-0.6444539414671155,-0.0006301535911122924
3.56,-0.6464374610904183,-0.6458020402858885,-0.0006354208045298293
3.565,-0.647773959800674,-0.647133283116672,-0.0006406766840020284
3.5700000000000003,-0.649093561308692,-0.6484476402244452,-0.00064592108424677
3.575,-0.6503962361389383,-0.6497450822786441,-0.0006511538602941291
3.58,-0.6516819552214727,-0.6510255803539826,-0.0006563748674900394
3.585,-0.6529506898927634,-0.6522891059312634,-0.0006615839614999564
3.59,-0.6542024118964914,-0.6535356308981786,-0.0006667809983128548
3.595,-0.6554370933843434,-0.654765127550099,-0.0006719658342444479
3.6,-0.6566547069167947,-0.6559775685908534,-0.0006771383259412955
3.605,-0.6578552254638815,-0.6571729271334975,-0.0006822983303840235
3.61,-0.659038622405962,-0.6583511767010707,-0.0006874457048913207
3.615,-0.6602048715344675,-0.6595122912273437,-0.0006925803071238246
3.62,-0.6613539470526423,-0.660656245057555,-0.0006977019950872299
3.625,-0.6624858235762728,-0.6617830129491369,-0.0007028106271359524
3.63,-0.6636004761344065,-0.6628925700724295,-0.000707906061977015
3.6350000000000002,-0.6646978801700596,-0.6639848920113857,-0.0007129881586739328
3.64,-0.665778011540914,-0.6650599547642645,-0.0007180567766494894
3.645,-0.6668408465200037,-0.6661177347443135,-0.0007231117756902883
3.65,-0.6678863617963906,-0.667158208780441,-0.0007281530159496397
3.6550000000000002,-0.6689145344758284,-0.6681813541178774,-0.0007331803579510021
3.66,-0.6699253420814171,-0.6691871484188249,-0.0007381936625922014
3.665,-0.6709187625542458,-0.6701755697630972,-0.0007431927911485392
3.67,-0.671894774254025,-0.6711465966487483,-0.0007481776052766786
3.6750000000000003,-0.6728533559597077,-0.6721002079926901,-0.0007531479670176422
3.68,-0.6737944868700999,-0.6730363831312991,-0.0007581037388008083
3.685,-0.67471814660446,-0.6739551018210128,-0.000763044783447131
3.69,-0.6756243152030873,-0.6748563442389149,-0.0007679709641723598
3.6950000000000003,-0.6765129731279004,-0.6757400909833088,-0.0007728821445915912
3.7,-0.6773841012630029,-0.676606323074281,-0.0007777781887218227
3.705,-0.6782376809152398,-0.6774550219542546,-0.000782658960985283
3.71,-0.6790736938147426,-0.6782861694885292,-0.000787524326213429
3.715,-0.6798921221154623,-0.6790997479658122,-0.0007923741496501657
3.72,-0.6806929483956933,-0.6798957400987381,-0.0007972082969551764
3.725,-0.6814761556585842,-0.6806741290243763,-0.0008020266342079196
3.73,-0.6822417273326399,-0.6814348983047301,-0.000806829027909739
3.735,-0.6829896472722105,-0.6821780319272218,-0.0008116153449886365
3.74,-0.6837198997579705,-0.6829035143051685,-0.0008163854528020487
3.745,-0.684432469497387,-0.6836113302782474,-0.0008211392191396216
3.75,-0.6851273416251759,-0.6843014651129476,-0.0008258765122282075
3.755,-0.6858045017037477,-0.6849739045030144,-0.0008305972007333073
3.7600000000000002,-0.6864639357236428,-0.6856286345698792,-0.0008353011537636235
3.765,-0.6871056301039542,-0.6862656418630799,-0.0008399882408742787
3.77,-0.6877295716927404,-0.6868849133606714,-0.0008446583320690371
3.775,-0.6883357477674271,-0.6874864364696218,-0.0008493112978052997
3.7800000000000002,-0.6889241460351971,-0.6880701990262009,-0.0008539470089962142
3.785,-0.6894947546333698,-0.6886361892963557,-0.0008585653370141166
3.79,-0.690047562129769,-0.6891843959760752,-0.0008631661536938617
3.795,-0.6905825575230803,-0.6897148081917439,-0.000867749331336376
3.8000000000000003,-0.6910997302431964,-0.690227415500485,-0.000872314742711322
3.805,-0.6915990701515525,-0.6907222078904915,-0.0008768622610609844
3.81,-0.6920805675414494,-0.6911991757813469,-0.0008813917601024901
3.815,-0.692544213138366,-0.6916583100243335,-0.0008859031140324714
3.8200000000000003,-0.6929899981002607,-0.6920996019027321,-0.0008903961975286201
3.825,-0.6934179140178616,-0.6925230431321077,-0.0008948708857539067
3.83,-0.693827952914945,-0.6929286258605853,-0.0008993270543596887
3.835,-0.6942201072486041,-0.6933163426691158,-0.0009037645794882643
3.84,-0.6945943699095043,-0.6936861865717282,-0.0009081833377760917
3.845,-0.6949507342221299,-0.6940381510157719,-0.0009125832063580086
3.85,-0.6952891939450178,-0.6943722298821491,-0.0009169640628686748
3.855,-0.6956097432709802,-0.6946884174855332,-0.0009213257854470136
3.86,-0.6959123768273173,-0.6949867085745794,-0.0009256682527378768
3.865,-0.6961970896760172,-0.6952670983321202,-0.0009299913438970409
3.87,-0.6964638773139459,-0.6955295823753537,-0.0009342949385922061
3.875,-0.6967127356730252,-0.6957741567560174,-0.0009385789170077707
3.88,-0.6969436611204001,-0.6960008179605538,-0.0009428431598462739
3.8850000000000002,-0.6971566504585943,-0.6962095629102616,-0.0009470875483327257
3.89,-0.6973517009256555,-0.6964003889614384,-0.0009513119642170498
3.895,-0.6975288101952878,-0.6965732939055111,-0.0009555162897766367
3.9,-0.6976879763769749,-0.6967282759691548,-0.0009597004078201188
3.9050000000000002,-0.6978291980160907,-0.696865333814401,-0.0009638642016897014
3.91,-0.6979524740939991,-0.6969844665387346,-0.000968007555264494
3.915,-0.6980578040281424,-0.6970856736751794,-0.0009721303529630632
3.92,-0.6981451876721193,-0.6971689551923727,-0.0009762324797466526
3.9250000000000003,-0.6982146253157503,-0.6972343114946284,-0.0009803138211218476
3.93,-0.6982661176851329,-0.6972817434219892,-0.0009843742631436836
3.935,-0.6982996659426856,-0.6973112522502675,-0.0009884136924180886
3.94,-0.6983152716871798,-0.6973228396910744,-0.0009924319961053252
3.9450000000000003,-0.6983129369537617,-0.6973165078918394,-0.0009964290619223215
3.95,-0.698292664213962,-0.6972922594358163,-0.0010004047781456693
3.955,-0.6982544563756947,-0.6972500973420804,-0.0010043590336142882
3.96,-0.6981983167832451,-0.6971900250655122,-0.0010082917177328676
3.9650000000000003,-0.6981242492172455,-0.6971120464967718,-0.0010122027204736428
3.97,-0.6980322578946414,-0.6970161659622618,-0.0010160919323796147
3.975,-0.6979223474686447,-0.6969023882240771,-0.0010199592445675476
3.98,-0.6977945230286767,-0.6967707184799465,-0.0010238045487301894
3.985,-0.6976487901003001,-0.6966211623631605,-0.0010276277371396025
3.99,-0.6974851546451388,-0.6964537259424898,-0.001031428702649051
3.995,-0.6973036230607875,-0.6962684157220911,-0.0010352073386964422
4,-0.6971042021807097,-0.696065238641403,-0.0010389635393066587
4.005,-0.6968868992741242,-0.6958442020750301,-0.0010426971990941114
4.01,-0.6966517220458812,-0.6956053138326156,-0.001046408213265626
4.015,-0.6963986786363267,-0.6953485821587038,-0.001050096477622886
4.0200000000000005,-0.6961277776211552,-0.6950740157325902,-0.0010537618885649858
4.025,-0.6958390280112527,-0.6947816236681617,-0.001057404343091095
4.03,-0.6955324392525272,-0.694471415513724,-0.001061023738803124
4.035,-0.6952080212257284,-0.6941434012518201,-0.0010646199739083873
4.04,-0.6948657842462568,-0.6937975912990355,-0.0010681929472212692
4.045,-0.6945057390639607,-0.693433996505793,-0.0010717425581677764
4.05,-0.6941278968629231,-0.693052628156138,-0.001075268706785093
4.055,-0.6937322692612363,-0.6926534979675095,-0.001078771293726799
4.0600000000000005,-0.6933188683107668,-0.6922366180905029,-0.0010822502202639805
4.065,-0.6928877064969078,-0.69180200110862,-0.0010857053882877832
4.07,-0.692438796738321,-0.6913496600380089,-0.0010891367003120767
4.075,-0.6919721523866678,-0.6908796083271921,-0.0010925440594756752
4.08,-0.6914877872263288,-0.6903918598567833,-0.0010959273695454463
4.085,-0.6909857154741122,-0.6898864289391947,-0.0010992865349175318
4.09,-0.690465951778952,-0.6893633303183314,-0.0011026214606205675
4.095,-0.6899285112215935,-0.6888225791692754,-0.001105932052318126
4.1,-0.6893734093142696,-0.6882641910979591,-0.0011092182163104924
4.105,-0.6888006620003646,-0.6876881821408274,-0.0011124798595372187
4.11,-0.6882102856540678,-0.6870945687644884,-0.0011157168895794545
4.115,-0.6876022970800157,-0.6864833678653532,-0.0011189292146625007
4.12,-0.6869767135129233,-0.6858545967692655,-0.0011221167436578083
4.125,-0.6863335526172043,-0.685208273231119,-0.0011252793860853094
4.13,-0.6856728324865804,-0.6845444154344651,-0.0011284170521153047
4.135,-0.6849945716436796,-0.6838630419911079,-0.0011315296525716834
4.14,-0.6842987890396236,-0.6831641719406907,-0.0011346170989329218
4.1450000000000005,-0.683585504053604,-0.6824478247502686,-0.001137679303335415
4.15,-0.6828547364924475,-0.6817140203138732,-0.0011407161785743636
4.155,-0.682106506590171,-0.6809627789520637,-0.001143727638107328
4.16,-0.6813408350075244,-0.6801941214114691,-0.0011467135960553376
4.165,-0.6805577428315235,-0.6794080688643178,-0.0011496739672056666
